0.16,-9.85,-0.35,-3.98,0.96,-0.90,15.91,26.09,-3.57,950.59,37,40,0
0.12,-9.73,-0.16,-0.42,-0.16,0.14,15.27,26.09,-3.57,950.60,79,82,0
0.20,-10.04,0.12,0.02,-0.52,-0.04,14.18,26.18,-4.69,950.62,120,123,0
0.16,-9.85,0.04,-0.12,-0.44,0.01,14.18,26.18,-4.69,950.65,161,164,0
0.20,-9.92,0.31,-0.03,-0.50,-0.03,13.55,26.36,-4.59,950.66,202,205,2
0.00,-9.85,0.04,-0.01,-0.56,-0.03,13.55,26.36,-4.59,950.72,243,246,5
0.04,-9.77,-0.63,-0.24,-0.29,-0.07,12.64,26.09,-4.90,950.75,285,288,9
0.27,-10.04,0.08,0.04,-0.54,-0.02,11.91,26.45,-5.00,950.70,326,329,13
0.39,-9.85,0.12,-0.09,-0.46,-0.04,11.91,26.45,-5.00,950.61,367,370,17
0.27,-9.57,-0.16,-0.22,-0.35,-0.09,11.00,26.45,-5.20,950.75,409,412,20
0.35,-9.81,-0.35,-0.02,-0.29,-0.07,11.00,26.45,-5.20,950.69,450,453,22
0.39,-9.81,0.27,0.04,-0.24,0.00,10.27,26.91,-5.20,950.74,491,494,22
0.51,-9.49,-1.45,-0.06,0.03,-0.02,9.55,26.55,-5.41,950.77,532,535,25
0.20,-9.89,-0.04,0.25,-0.44,0.07,9.55,26.55,-5.41,950.85,574,577,30
0.39,-9.69,0.63,0.41,-0.37,-0.11,9.45,26.27,-5.92,950.69,614,618,33
0.39,-10.12,0.24,-0.12,-0.39,-0.08,8.45,26.18,-6.53,950.75,655,659,37
0.67,-9.89,0.04,-0.32,-0.56,-0.06,8.45,26.18,-6.53,950.76,696,699,41
0.08,-9.92,-0.63,-0.25,-0.47,0.02,7.45,26.45,-5.82,950.77,738,741,48
0.16,-9.61,0.31,-0.14,-0.69,0.02,7.45,26.45,-5.82,950.77,779,782,58
0.04,-9.49,0.39,-0.36,-1.37,-0.04,6.18,26.91,-5.61,950.71,820,823,69
0.47,-10.20,-0.31,0.05,-1.21,-0.06,3.91,27.00,-5.41,950.77,861,864,80
-0.31,-10.20,-0.20,-0.21,-1.60,-0.05,3.91,27.00,-5.41,950.69,903,906,97
-2.43,-7.96,6.12,-0.37,-2.08,-0.15,1.18,27.27,-5.10,950.71,944,947,112
-0.67,-10.12,-1.77,-0.03,-2.06,-0.11,1.18,27.27,-5.10,950.63,985,988,130
1.57,-17.30,-12.75,-0.09,-2.25,-0.06,-2.91,27.36,-3.47,950.59,1027,1030,147
-0.39,-10.32,2.59,-0.13,-2.44,-0.22,-6.18,27.82,-2.76,950.64,1068,1071,165
0.08,-9.38,-1.33,-0.06,-2.45,-0.26,-6.18,27.82,-2.76,950.69,1110,1113,182
0.39,-9.96,-0.98,-0.10,-2.42,-0.35,-10.64,27.45,-0.31,950.64,1151,1154,203
-11.49,-15.10,-19.97,0.27,-1.70,-0.14,-13.82,27.55,2.04,950.59,1193,1196,225
5.92,-6.35,11.49,-0.15,-1.27,-0.07,-13.82,27.55,2.04,950.63,1234,1237,245
2.51,-11.26,0.82,0.08,-2.70,-0.10,-15.64,27.64,4.29,950.75,1276,1279,264
-0.31,-10.36,-1.37,-0.17,-2.80,-0.20,-15.64,27.64,4.29,950.68,1317,1320,273
-1.53,-9.30,-2.55,-1.00,-0.96,-0.13,-18.73,27.27,8.47,950.79,1359,1362,272
1.80,-9.22,-1.10,-1.19,0.22,-0.04,-19.27,28.27,12.35,950.73,1400,1403,272
-0.08,-11.06,-1.45,0.53,0.05,-0.09,-19.27,28.27,12.35,950.73,1442,1445,273
1.45,-9.14,2.35,0.27,-0.42,0.01,-19.64,27.91,12.55,950.68,1483,1486,282
0.24,-9.81,-2.08,0.46,-1.29,0.17,-19.91,28.00,12.96,950.74,1525,1528,289
0.08,-9.81,-1.06,0.52,-1.03,0.02,-19.91,28.00,12.96,950.69,1566,1569,299
-0.08,-9.30,-0.12,-0.00,-1.58,-0.17,-20.45,27.82,13.57,950.67,1608,1611,314
-0.20,-9.92,-2.00,-0.24,-2.17,-0.40,-20.45,27.82,13.57,950.68,1649,1652,324
-0.31,-9.65,-1.06,0.03,-1.19,-0.11,-21.91,27.45,17.24,950.59,1691,1694,332
0.31,-9.65,-1.26,-0.14,-1.17,-0.18,-22.00,26.91,19.49,950.79,1732,1735,339
0.00,-9.77,-1.37,0.03,-0.80,-0.17,-22.00,26.91,19.49,950.76,1774,1777,348
-0.12,-9.69,-0.86,-0.18,-1.39,-0.27,-22.27,27.45,21.22,950.66,1815,1818,354
0.47,-10.32,-1.06,0.03,-0.59,-0.10,-22.27,27.45,21.22,950.69,1857,1860,364
-0.27,-9.69,-1.14,-0.06,-1.48,-0.14,-23.00,26.55,22.76,950.69,1898,1901,375
0.67,-9.02,-1.37,-0.11,-1.49,-0.14,-22.91,26.55,26.02,950.69,1940,1943,381
0.24,-10.71,-0.31,0.03,-0.80,-0.05,-22.91,26.55,26.02,950.65,1980,1984,388
6.20,-8.67,16.87,-0.10,-1.10,0.10,-22.55,26.45,27.35,950.65,2022,2026,392
-0.20,-6.79,2.94,-0.07,-0.52,-0.08,-21.64,26.55,29.69,950.67,2063,2068,397
-0.43,-10.40,-0.78,-0.04,-0.73,-0.00,-21.64,26.55,29.69,950.78,2105,2108,403
5.14,-14.63,-0.47,-0.20,-0.98,-0.02,-21.09,26.45,30.92,950.63,2147,2150,411
0.12,-10.63,-2.04,-0.08,-1.19,-0.08,-21.09,26.45,30.92,950.69,2188,2191,421
-0.27,-9.41,-0.35,-0.12,-1.29,-0.11,-20.18,26.36,33.37,950.84,2230,2233,432
-0.16,-9.92,-1.26,-0.05,-1.58,-0.19,-18.82,26.27,35.51,950.62,2271,2274,446
-0.27,-9.69,-0.90,-0.14,-1.90,-0.19,-18.82,26.27,35.51,950.66,2313,2316,460
-0.20,-9.69,-0.63,-0.08,-1.73,-0.19,-17.64,25.82,38.57,950.70,2354,2357,470
-0.27,-9.96,-2.00,-0.06,-1.27,-0.15,-15.55,25.82,40.61,950.67,2396,2399,477
-0.16,-9.69,-0.55,-0.33,-0.64,-0.03,-15.55,25.82,40.61,950.68,2437,2440,481
-0.27,-10.04,-1.29,-0.02,-0.62,-0.01,-14.36,25.45,41.84,950.59,2479,2482,484
0.12,-9.57,-0.39,0.07,-0.32,-0.03,-14.36,25.45,41.84,950.57,2520,2523,488
-0.39,-7.96,-0.31,0.25,-0.50,-0.05,-13.91,25.45,42.35,950.69,2562,2565,491
-0.98,-9.73,-1.45,0.18,-0.25,-0.07,-13.18,26.00,41.84,950.72,2603,2606,492
-0.55,-9.89,-0.71,-0.03,-0.10,-0.03,-13.18,26.00,41.84,950.62,2645,2648,494
-0.20,-10.43,-1.88,-0.07,-0.19,-0.03,-12.55,26.09,42.24,950.63,2686,2689,495
-0.78,-9.65,-0.12,-0.03,-0.22,-0.02,-12.55,26.09,42.24,950.61,2728,2731,499
-0.31,-10.00,-0.82,0.05,-0.36,-0.12,-12.55,26.09,42.35,950.67,2769,2773,503
-0.24,-9.85,-0.71,-0.07,-0.51,-0.05,-12.00,25.91,42.96,950.57,2811,2814,506
-0.35,-9.65,-0.98,-0.05,-0.35,-0.01,-12.00,25.91,42.96,950.61,2852,2856,507
-0.47,-9.65,-0.78,0.00,-0.12,0.01,-11.18,25.91,43.16,950.60,2894,2897,509
-0.39,-9.77,-0.67,0.06,-0.16,0.00,-10.91,26.00,43.16,950.73,2935,2938,511
-0.71,-9.65,-1.33,0.04,-0.17,-0.05,-10.91,26.00,43.16,950.60,2977,2980,512
-0.27,-10.16,-0.82,0.08,-0.02,-0.06,-10.91,25.91,43.16,950.75,3018,3022,512
-0.47,-9.10,-0.35,-0.06,0.07,-0.04,-10.91,25.91,43.16,950.67,3060,3063,512
-0.27,-9.22,-0.04,0.10,0.03,-0.05,-10.64,25.91,43.27,950.70,3101,3105,512
-0.20,-9.92,-0.51,-0.14,0.06,0.08,-10.64,26.00,43.06,950.66,3143,3146,512
-1.69,-10.00,0.98,0.08,0.02,-0.03,-10.64,26.00,43.06,950.74,3184,3188,512
0.51,-10.24,0.12,-0.13,0.01,-0.06,-10.82,26.09,43.27,950.69,3226,3229,512
-0.47,-10.00,-0.67,0.04,-0.01,-0.01,-10.64,26.00,43.47,950.68,3267,3271,515
-0.39,-9.92,-0.82,0.10,-0.18,-0.00,-10.64,26.00,43.47,950.59,3309,3312,517
-0.47,-10.00,-0.55,-0.03,-0.20,0.01,-10.27,26.27,43.47,950.69,3351,3354,520
-0.16,-9.77,-0.43,0.01,-0.44,-0.10,-10.27,26.27,43.47,950.65,3392,3395,524
-0.35,-10.00,-0.82,-0.07,-0.56,-0.11,-9.64,26.18,43.67,950.73,3434,3437,530
-0.24,-9.77,-0.82,-0.07,-0.73,-0.08,-8.73,26.09,44.49,950.67,3475,3478,534
-0.67,-9.57,-0.75,-0.07,-0.58,-0.05,-8.73,26.09,44.49,950.67,3516,3520,539
1.33,-11.06,1.37,-0.09,-0.48,0.02,-7.82,25.55,44.80,950.62,3557,3561,544
-0.51,-11.30,-0.82,-0.00,-0.60,-0.01,-7.82,25.55,44.80,950.54,3598,3603,548
-2.28,-8.00,-1.45,0.19,-0.63,-0.12,-6.73,25.82,45.51,950.63,3640,3643,553
-0.20,-10.32,0.27,0.29,-0.36,-0.05,-6.00,26.18,45.00,950.70,3681,3685,558
-0.39,-8.24,0.86,-0.09,-0.66,0.00,-6.00,26.18,45.00,950.62,3723,3726,567
0.27,-10.16,0.00,-0.40,-1.26,-0.18,-4.64,26.27,45.41,950.59,3764,3767,579
-0.67,-9.49,-0.78,-0.50,-1.58,-0.16,-2.27,25.27,46.84,950.63,3806,3809,592
-0.55,-9.96,-1.14,-0.12,-1.59,-0.13,-2.27,25.27,46.84,950.63,3847,3850,602
-0.39,-10.12,-1.06,-0.04,-1.34,-0.08,0.55,25.36,47.35,950.63,3889,3892,612
-0.12,-10.08,-0.47,-0.11,-1.19,-0.02,0.55,25.36,47.35,950.58,3930,3933,625
-0.55,-10.08,-0.63,-0.18,-1.72,-0.09,2.82,25.18,47.45,950.67,3972,3975,639
-0.51,-9.49,-0.67,-0.25,-1.69,-0.10,6.18,24.82,47.55,950.57,4013,4016,650
-0.47,-9.96,-0.90,-0.20,-1.18,-0.06,6.18,24.82,47.55,950.61,4055,4058,655
-0.55,-10.04,-0.90,-0.02,-0.67,-0.03,8.55,23.91,47.76,950.61,4096,4099,663
5.14,-11.49,-1.14,0.27,-1.08,-0.27,10.00,24.55,46.84,950.68,4138,4141,672
-0.27,-9.89,-1.10,0.04,-1.37,-0.30,10.00,24.55,46.84,950.63,4179,4182,681
