-0.51,1.26,-9.41,-0.05,-0.01,-3.03,-13.64,11.18,57.65,950.75,2270,2273,217
-1.06,-5.61,-8.28,0.02,0.01,-3.33,-17.73,7.55,57.96,950.78,2312,2315,234
-0.08,0.78,-9.14,-0.03,-0.02,-2.60,-17.73,7.55,57.96,950.76,2353,2356,246
0.00,-1.65,-10.79,-0.04,0.09,-1.76,-20.55,4.09,58.16,950.76,2394,2397,253
-0.08,0.16,-10.28,-0.08,0.12,-1.02,-20.55,4.09,58.16,950.80,2436,2439,257
0.82,-0.47,-9.65,-0.09,0.12,-0.62,-21.64,2.27,57.96,950.82,2477,2480,259
0.16,0.71,-9.96,-0.14,0.22,-0.28,-22.45,0.64,58.06,950.78,2519,2522,258
0.78,-0.04,-9.85,-0.05,0.18,0.00,-22.45,0.64,58.06,950.78,2560,2563,258
0.04,-0.20,-10.08,-0.07,0.23,0.00,-22.91,0.73,57.96,950.85,2602,2605,258
1.45,0.12,-10.32,-0.22,0.40,0.01,-23.36,0.36,57.45,950.72,2643,2646,258
-1.22,0.67,-10.87,-0.34,0.35,-0.04,-23.36,0.36,57.45,950.80,2685,2688,259
0.71,1.02,-9.45,-0.11,0.18,-0.04,-24.36,-0.27,57.14,950.74,2726,2729,259
4.12,0.75,-8.28,-0.06,0.18,-0.22,-24.36,-0.27,57.14,950.71,2768,2771,260
1.37,0.82,-9.30,0.13,-0.04,-0.10,-24.09,-0.45,57.04,950.78,2809,2812,261
0.82,-0.04,-11.10,0.09,-0.06,-0.08,-23.91,-0.36,57.35,950.79,2850,2853,263
1.88,1.26,-9.26,0.17,-0.18,-0.40,-23.91,-0.36,57.35,950.82,2892,2895,268
0.31,-0.31,-9.49,0.17,-0.24,-0.88,-23.82,-0.36,57.24,950.86,2933,2936,273
0.55,0.12,-9.92,0.10,-0.16,-0.86,-23.82,-0.36,57.24,950.74,2975,2978,278
0.94,-0.20,-11.18,0.09,-0.09,-0.71,-23.64,-1.36,57.65,950.74,3016,3019,283
0.27,-0.16,-10.16,0.09,-0.13,-0.74,-23.91,-2.27,57.86,950.73,3058,3061,290
0.35,0.27,-9.69,0.06,-0.11,-1.25,-23.91,-2.27,57.86,950.70,3099,3102,303
-0.12,0.47,-8.90,0.09,-0.13,-1.95,-24.09,-4.09,58.37,950.78,3141,3144,318
2.67,-3.18,-12.40,0.04,-0.16,-2.38,-24.00,-7.82,58.67,950.77,3182,3185,332
-1.37,0.75,-10.47,-0.42,-0.11,-2.02,-24.00,-7.82,58.67,950.62,3224,3227,346
-0.27,0.31,-10.04,-0.07,-0.02,-1.93,-23.64,-11.64,58.98,950.74,3265,3268,358
0.75,2.31,-8.94,-0.02,0.05,-1.59,-23.64,-11.64,58.98,950.77,3307,3310,366
-0.12,1.14,-9.89,-0.08,0.02,-1.28,-23.45,-15.09,59.08,950.70,3348,3351,376
0.08,0.67,-9.34,-0.03,0.02,-1.42,-22.91,-17.18,58.98,950.76,3390,3393,388
