0.04,-0.24,-9.81,-0.02,0.05,-0.01,-41.36,-41.27,25.92,967.30,3904,3907
0.08,-0.20,-9.73,-0.02,0.05,-0.01,-41.45,-41.36,26.12,967.24,3946,3949
0.12,-0.20,-9.77,-0.02,0.05,-0.01,-41.45,-41.18,26.12,967.27,3987,3990
0.12,-0.16,-9.96,-0.02,0.05,-0.01,-41.45,-41.18,26.12,967.27,4027,4031
0.12,-0.20,-9.65,-0.02,0.05,-0.01,-41.45,-41.45,25.92,967.31,4068,4072
0.04,-0.20,-9.85,-0.02,0.05,-0.01,-41.45,-41.45,25.92,967.23,4109,4112
0.12,-0.16,-9.77,-0.02,0.05,-0.01,-41.45,-41.36,26.02,967.39,4151,4154
0.12,-0.20,-9.77,-0.02,0.05,-0.01,-41.36,-41.45,25.71,967.21,4192,4195
0.12,-0.20,-9.85,-0.02,0.05,-0.01,-41.36,-41.45,25.71,967.27,4233,4236
0.12,-0.20,-9.73,-0.02,0.05,-0.01,-41.27,-41.55,25.92,967.28,4274,4277
0.12,-0.20,-9.85,-0.02,0.05,-0.01,-41.64,-41.36,25.82,967.20,4315,4319
0.08,-0.24,-9.89,-0.02,0.05,-0.01,-41.64,-41.36,25.82,967.31,4357,4360
0.16,-0.16,-9.85,-0.02,0.05,-0.01,-41.64,-41.45,26.02,967.25,4398,4401
0.08,-0.24,-9.85,-0.02,0.05,-0.01,-41.64,-41.45,26.02,967.30,4439,4442
0.08,-0.20,-9.57,-0.02,0.05,-0.01,-41.27,-41.45,25.92,967.25,4480,4483
-0.04,-0.16,-9.81,-0.02,0.05,-0.01,-41.64,-41.55,25.61,967.28,4521,4524
0.12,-0.20,-9.89,-0.02,0.05,-0.01,-41.64,-41.55,25.61,967.23,4563,4566
0.16,-0.12,-9.92,-0.02,0.05,-0.01,-41.36,-41.36,26.02,967.24,4604,4607
0.08,-0.16,-9.81,-0.02,0.05,-0.01,-41.36,-41.36,26.02,967.22,4645,4648
0.00,-0.12,-9.85,-0.02,0.05,-0.01,-41.27,-41.36,25.82,967.33,4686,4689
0.12,-0.20,-9.77,-0.02,0.05,-0.01,-41.55,-41.45,25.82,967.29,4727,4730
0.08,-0.16,-9.85,-0.02,0.05,-0.01,-41.55,-41.45,25.82,967.25,4769,4772
0.12,-0.20,-9.65,-0.02,0.05,-0.01,-41.36,-41.27,26.02,967.44,4810,4813
0.08,-0.24,-9.89,-0.02,0.05,-0.01,-41.36,-41.27,26.02,967.29,4851,4854
0.00,-0.20,-10.00,-0.02,0.05,-0.01,-41.36,-41.27,26.02,967.33,4892,4895
0.08,-0.27,-9.81,-0.02,0.05,-0.01,-41.27,-41.73,25.71,967.27,4933,4936
0.08,-0.16,-9.85,-0.02,0.05,-0.01,-41.27,-41.73,25.71,967.26,4975,4978
0.00,-0.20,-9.96,-0.02,0.05,-0.01,-41.27,-41.45,26.02,967.23,5016,5019
0.04,-0.20,-9.85,-0.02,0.05,-0.01,-41.27,-41.45,25.92,967.32,5057,5060
0.04,-0.24,-9.81,-0.02,0.05,-0.01,-41.27,-41.45,25.92,967.32,5098,5101
0.12,-0.24,-9.81,-0.02,0.05,-0.01,-41.45,-41.55,26.02,967.23,5139,5142
0.16,-0.12,-10.00,-0.02,0.05,-0.01,-41.45,-41.55,26.02,967.28,5180,5184
0.04,-0.24,-9.89,-0.02,0.05,-0.01,-41.27,-41.55,25.92,967.28,5221,5225
0.00,-0.20,-9.89,-0.02,0.05,-0.01,-41.45,-41.64,26.12,967.29,5262,5265
0.08,-0.12,-9.85,-0.02,0.05,-0.01,-41.45,-41.64,26.12,967.26,5303,5306
0.12,-0.16,-9.92,-0.02,0.05,-0.01,-41.55,-41.27,25.92,967.28,5344,5348
0.00,-0.12,-9.89,-0.02,0.05,-0.01,-41.55,-41.27,25.92,967.23,5386,5389
0.00,-0.20,-10.04,-0.02,0.05,-0.01,-41.36,-41.27,25.92,967.32,5427,5430
0.12,-0.12,-9.89,-0.02,0.05,-0.01,-41.55,-41.36,25.92,967.32,5468,5471
0.12,-0.20,-9.89,-0.02,0.05,-0.01,-41.55,-41.36,25.92,967.25,5509,5512
0.04,-0.12,-9.81,-0.02,0.05,-0.01,-41.45,-41.36,26.02,967.23,5550,5553
0.12,-0.20,-9.81,-0.02,0.05,-0.01,-41.18,-41.55,26.02,967.35,5592,5595
0.16,-0.20,-9.85,-0.02,0.05,-0.01,-41.18,-41.55,26.02,967.34,5633,5636
0.12,-0.20,-9.77,-0.02,0.05,-0.01,-41.27,-41.73,25.71,967.22,5674,5677
0.16,-0.16,-9.77,-0.02,0.05,-0.01,-41.27,-41.73,25.71,967.27,5715,5718
0.04,-0.16,-9.81,-0.02,0.05,-0.01,-41.55,-41.36,25.71,967.26,5757,5760
0.00,-0.24,-9.77,-0.02,0.05,-0.01,-41.27,-41.55,26.22,967.27,5798,5801
0.12,-0.20,-9.85,-0.02,0.05,-0.01,-41.27,-41.55,26.22,967.21,5839,5842
0.08,-0.24,-9.81,-0.02,0.05,-0.01,-41.45,-41.45,25.82,967.17,5880,5883
0.12,-0.24,-9.81,-0.02,0.05,-0.01,-41.45,-41.45,25.82,967.34,5921,5924
0.12,-0.20,-9.89,-0.02,0.05,-0.01,-41.55,-41.36,25.82,967.26,5962,5966
0.08,-0.12,-9.73,-0.02,0.05,-0.01,-41.45,-41.55,25.92,967.20,6004,6007
0.08,-0.16,-9.81,-0.02,0.05,-0.01,-41.45,-41.55,25.92,967.32,6045,6048
0.12,-0.20,-9.92,-0.02,0.05,-0.01,-41.18,-41.36,26.12,967.35,6086,6089
0.16,-0.24,-9.92,-0.02,0.05,-0.01,-41.36,-41.36,25.92,967.31,6127,6130
0.04,-0.24,-10.00,-0.02,0.05,-0.01,-41.36,-41.36,25.92,967.25,6168,6172
0.12,-0.31,-9.73,-0.02,0.05,-0.01,-41.64,-41.36,26.02,967.22,6210,6213
0.04,-0.16,-9.85,-0.02,0.05,-0.01,-41.64,-41.36,26.02,967.16,6251,6254
0.00,-0.20,-9.81,-0.02,0.05,-0.01,-41.18,-41.64,25.92,967.23,6292,6295
0.12,-0.16,-9.81,-0.02,0.05,-0.01,-41.64,-41.55,25.82,967.17,6332,6336
0.16,-0.16,-9.77,-0.02,0.05,-0.01,-41.64,-41.55,25.82,967.12,6373,6378
0.12,-0.12,-9.81,-0.02,0.05,-0.01,-41.27,-41.36,25.92,967.22,6415,6419
0.08,-0.12,-9.89,-0.02,0.05,-0.01,-41.27,-41.36,25.92,967.15,6456,6459
0.12,-0.24,-9.92,-0.02,0.05,-0.01,-41.45,-41.55,26.02,967.22,6497,6500
0.16,-0.20,-9.77,-0.02,0.05,-0.01,-41.27,-41.64,26.02,967.26,6538,6541
0.04,-0.20,-9.96,-0.02,0.05,-0.01,-41.27,-41.64,26.02,967.28,6579,6582
0.16,-0.16,-9.77,-0.02,0.05,-0.01,-41.27,-41.27,26.22,967.22,6621,6624
0.12,-0.20,-9.89,-0.02,0.05,-0.01,-41.18,-41.45,26.02,967.22,6662,6665
0.00,-0.20,-9.92,-0.02,0.05,-0.01,-41.18,-41.45,26.02,967.39,6703,6706
0.08,-0.16,-9.85,-0.02,0.05,-0.01,-41.27,-41.36,25.92,967.27,6744,6747
0.16,-0.16,-9.61,-0.02,0.05,-0.01,-41.27,-41.36,25.92,967.23,6785,6788
0.12,-0.20,-9.81,-0.02,0.05,-0.01,-41.27,-41.55,26.22,967.22,6827,6830
0.20,-0.12,-9.89,-0.02,0.05,-0.01,-41.27,-41.55,25.82,967.21,6868,6871
0.08,-0.20,-9.92,-0.02,0.05,-0.01,-41.27,-41.55,25.82,967.22,6909,6912
0.04,-0.12,-9.89,-0.02,0.05,-0.01,-41.27,-41.55,26.02,967.34,6950,6953
0.04,-0.16,-9.85,-0.02,0.05,-0.01,-41.27,-41.55,26.02,967.25,6991,6994
0.12,-0.16,-9.81,-0.02,0.05,-0.01,-41.45,-41.64,26.22,967.33,7033,7036
0.04,-0.20,-9.85,-0.02,0.05,-0.01,-41.45,-41.45,26.02,967.26,7074,7077
0.08,-0.20,-9.69,-0.02,0.05,-0.01,-41.45,-41.45,26.02,967.25,7115,7118
0.04,-0.20,-9.89,-0.02,0.05,-0.01,-41.09,-41.36,26.33,967.24,7156,7159
0.08,-0.20,-9.77,-0.02,0.05,-0.01,-41.55,-41.55,26.02,967.29,7197,7200
0.12,-0.27,-9.77,-0.02,0.05,-0.01,-41.55,-41.55,26.02,967.25,7239,7242
0.04,-0.20,-9.92,-0.02,0.05,-0.01,-41.27,-41.45,26.02,967.26,7280,7283
0.04,-0.20,-9.77,-0.02,0.05,-0.01,-41.27,-41.45,26.02,967.21,7321,7324
0.04,-0.16,-9.85,-0.02,0.05,-0.01,-41.45,-41.45,26.12,967.28,7362,7365
0.08,-0.27,-9.81,-0.02,0.05,-0.01,-41.55,-41.45,25.92,967.22,7403,7406
0.08,-0.20,-9.77,-0.02,0.05,-0.01,-41.55,-41.45,25.92,967.20,7445,7448
0.08,-0.16,-9.85,-0.02,0.05,-0.01,-41.27,-41.36,26.12,967.21,7486,7489
0.04,-0.24,-9.81,-0.02,0.05,-0.01,-41.27,-41.36,26.12,967.22,7526,7530
0.08,-0.20,-9.85,-0.02,0.05,-0.01,-41.45,-41.36,25.92,967.30,7567,7571
0.12,-0.16,-9.96,-0.02,0.05,-0.01,-41.36,-41.18,25.92,967.35,7608,7611
0.12,-0.20,-9.65,-0.02,0.05,-0.01,-41.36,-41.18,25.92,967.28,7650,7653
0.00,-0.16,-9.85,-0.02,0.05,-0.01,-41.09,-41.64,26.12,967.19,7691,7694
0.04,-0.16,-9.89,-0.02,0.05,-0.01,-41.09,-41.36,26.02,967.22,7732,7735
0.04,-0.16,-9.85,-0.02,0.05,-0.01,-41.09,-41.36,26.02,967.23,7773,7776
0.16,-0.24,-9.77,-0.02,0.05,-0.01,-41.45,-41.45,26.02,967.22,7814,7817
0.00,-0.24,-9.61,-0.02,0.05,-0.01,-41.45,-41.45,26.02,967.20,7855,7858
0.04,-0.20,-9.85,-0.02,0.05,-0.01,-41.36,-41.45,25.92,967.20,7897,7900
0.16,-0.16,-9.89,-0.02,0.05,-0.01,-41.45,-41.64,25.92,967.26,7938,7941
0.12,-0.16,-9.77,-0.02,0.05,-0.01,-41.45,-41.64,25.92,967.17,7979,7982
0.12,-0.24,-9.73,-0.02,0.05,-0.01,-41.55,-41.27,26.02,967.17,8020,8023
0.08,-0.16,-9.81,-0.02,0.05,-0.01,-41.55,-41.27,26.02,967.27,8061,8064
0.04,-0.20,-10.04,-0.02,0.05,-0.01,-41.36,-41.55,26.22,967.26,8103,8106
0.08,-0.12,-9.73,-0.02,0.05,-0.01,-41.45,-41.27,25.92,967.25,8144,8147
0.08,-0.31,-9.89,-0.02,0.05,-0.01,-41.45,-41.27,25.92,967.17,8185,8188
0.04,-0.16,-9.89,-0.02,0.05,-0.01,-41.36,-41.55,26.22,967.23,8226,8229
0.08,-0.20,-9.81,-0.02,0.05,-0.01,-41.36,-41.27,25.92,967.27,8268,8271
0.16,-0.20,-9.81,-0.02,0.05,-0.01,-41.36,-41.27,25.92,967.26,8309,8312
0.16,-0.08,-9.85,-0.02,0.05,-0.01,-41.55,-41.45,25.92,967.19,8350,8353
0.08,-0.16,-9.89,-0.02,0.05,-0.01,-41.55,-41.45,25.92,967.31,8391,8394
0.08,-0.24,-9.89,-0.02,0.05,-0.01,-41.27,-41.55,25.92,967.25,8432,8435
0.08,-0.24,-9.89,-0.02,0.05,-0.01,-41.36,-41.45,26.22,967.25,8473,8476
0.16,-0.16,-9.81,-0.02,0.05,-0.01,-41.36,-41.45,26.22,967.29,8515,8518
0.04,-0.24,-9.69,-0.02,0.05,-0.01,-41.36,-41.82,26.22,967.32,8556,8559
0.16,-0.08,-9.73,-0.02,0.05,-0.01,-41.36,-41.82,26.22,967.36,8597,8600
0.20,-0.24,-9.85,-0.02,0.05,-0.01,-41.27,-41.36,26.22,967.20,8638,8641
0.04,-0.20,-9.73,-0.02,0.05,-0.01,-41.36,-41.27,26.02,967.19,8678,8683
0.08,-0.20,-9.77,-0.02,0.05,-0.01,-41.36,-41.27,26.02,967.25,8720,8724
0.12,-0.24,-9.77,-0.02,0.05,-0.01,-41.27,-41.45,26.12,967.30,8761,8764
0.04,-0.24,-9.81,-0.02,0.05,-0.01,-41.27,-41.45,26.12,967.39,8802,8805
0.08,-0.20,-9.73,-0.02,0.05,-0.01,-41.45,-41.36,26.12,967.24,8843,8846
0.04,-0.20,-9.81,-0.02,0.05,-0.01,-41.27,-41.55,26.12,967.23,8884,8888
0.12,-0.24,-9.92,-0.02,0.05,-0.01,-41.27,-41.55,26.12,967.23,8926,8929
0.12,-0.24,-9.85,-0.02,0.05,-0.01,-41.45,-41.55,25.92,967.26,8967,8970
0.08,-0.24,-9.77,-0.02,0.05,-0.00,-41.27,-41.36,26.43,967.22,9008,9011
0.04,-0.20,-9.81,-0.02,0.05,-0.01,-41.27,-41.36,26.43,967.22,9049,9052
0.12,-0.20,-9.85,-0.02,0.05,-0.01,-41.45,-41.36,26.12,967.27,9090,9094
0.04,-0.16,-10.08,-0.02,0.05,-0.01,-41.45,-41.36,26.12,967.15,9132,9135
0.08,-0.20,-9.89,-0.02,0.05,-0.01,-41.18,-41.45,26.22,967.30,9173,9176
0.08,-0.31,-9.81,-0.02,0.05,-0.01,-41.45,-41.55,25.92,967.28,9214,9217
0.08,-0.20,-9.85,-0.02,0.05,-0.01,-41.45,-41.55,25.92,967.25,9255,9258
0.04,-0.16,-9.69,-0.02,0.05,-0.01,-41.27,-41.45,26.22,967.34,9297,9300
0.12,-0.12,-9.61,-0.02,0.05,-0.01,-41.27,-41.45,26.22,967.28,9338,9341
0.08,-0.24,-9.81,-0.02,0.05,-0.01,-41.18,-41.45,26.02,967.26,9379,9382
0.16,-0.20,-9.81,-0.02,0.05,-0.01,-41.45,-41.18,26.12,967.29,9420,9423
0.12,-0.12,-9.89,-0.02,0.05,-0.01,-41.45,-41.18,26.12,967.18,9461,9464
0.12,-0.16,-9.89,-0.02,0.05,-0.01,-41.18,-41.36,26.22,967.18,9503,9506
0.04,-0.24,-9.89,-0.02,0.05,-0.01,-41.45,-41.55,26.12,967.22,9544,9547
0.08,-0.20,-9.81,-0.02,0.05,-0.01,-41.45,-41.55,26.12,967.24,9585,9588
0.08,-0.20,-9.92,-0.02,0.05,-0.01,-41.45,-41.18,26.12,967.11,9626,9629
0.04,-0.16,-9.81,-0.02,0.05,-0.01,-41.45,-41.18,26.12,967.20,9667,9670
0.08,-0.20,-9.85,-0.02,0.05,-0.01,-41.36,-41.64,26.12,967.23,9709,9712
0.24,-0.27,-9.53,-0.02,0.05,-0.01,-41.36,-41.27,26.02,967.20,9750,9753
0.08,-0.20,-9.81,-0.02,0.05,-0.01,-41.36,-41.27,26.02,967.19,9791,9794
0.16,-0.24,-9.81,-0.02,0.05,-0.01,-41.64,-41.45,26.33,967.24,9832,9835
0.24,-0.16,-9.65,-0.02,0.05,-0.01,-41.64,-41.45,26.33,967.19,9872,9876
0.04,-0.16,-9.81,-0.02,0.05,-0.01,-41.27,-41.27,25.82,967.22,9914,9918
0.08,-0.12,-9.65,-0.02,0.05,-0.01,-41.27,-41.36,26.33,967.23,9955,9958
0.04,-0.24,-9.89,-0.02,0.05,-0.01,-41.27,-41.36,26.33,967.15,9996,9999
0.04,-0.08,-9.81,-0.02,0.05,-0.01,-41.09,-41.55,26.02,967.15,10037,10040
0.12,-0.16,-9.96,-0.02,0.05,-0.01,-41.27,-41.36,26.12,967.19,10078,10081
0.08,-0.12,-9.81,-0.02,0.05,-0.01,-41.27,-41.36,26.12,967.25,10120,10123
0.16,-0.12,-9.77,-0.02,0.05,-0.01,-41.18,-41.55,25.92,967.23,10161,10164
0.08,-0.24,-9.85,-0.02,0.05,-0.01,-41.18,-41.55,25.92,967.22,10202,10205
0.08,-0.16,-9.96,-0.02,0.05,-0.01,-41.27,-41.27,26.22,967.29,10244,10247
-0.08,-0.12,-9.81,-0.02,0.05,-0.01,-41.64,-41.36,26.02,967.24,10285,10288
0.16,-0.20,-9.85,-0.02,0.05,-0.01,-41.64,-41.36,26.02,967.18,10326,10329
0.16,-0.24,-9.73,-0.02,0.05,-0.01,-41.36,-41.36,25.92,967.32,10368,10371
0.12,-0.16,-9.77,-0.02,0.05,-0.01,-41.36,-41.36,25.92,967.22,10409,10412
0.04,-0.16,-9.85,-0.02,0.05,-0.01,-41.36,-41.18,26.12,967.29,10450,10453
0.12,-0.20,-9.69,-0.02,0.05,-0.01,-41.18,-41.64,26.02,967.28,10491,10494
0.08,-0.24,-9.92,-0.02,0.05,-0.01,-41.18,-41.64,26.02,967.22,10533,10536
0.08,-0.16,-9.65,-0.02,0.05,-0.01,-41.45,-41.27,26.22,967.30,10574,10577
0.08,-0.24,-9.81,-0.02,0.05,-0.01,-41.45,-41.27,26.22,967.20,10615,10618
0.08,-0.20,-9.92,-0.02,0.05,-0.01,-41.45,-41.27,26.22,967.25,10657,10660
0.08,-0.24,-10.00,-0.02,0.05,-0.01,-41.36,-41.45,26.02,967.27,10698,10701
0.08,-0.20,-9.81,-0.02,0.05,-0.01,-41.36,-41.45,26.02,967.20,10739,10742
0.12,-0.20,-9.73,-0.02,0.05,-0.01,-41.27,-41.27,26.12,967.19,10780,10784
0.04,-0.16,-9.73,-0.02,0.05,-0.01,-41.18,-41.27,25.82,967.25,10822,10825
0.08,-0.27,-9.77,-0.02,0.05,-0.01,-41.18,-41.27,25.82,967.27,10863,10866
0.12,-0.20,-9.89,-0.02,0.05,-0.01,-41.27,-41.45,26.12,967.28,10904,10907
0.12,-0.24,-9.85,-0.02,0.05,-0.01,-41.27,-41.45,26.12,967.18,10946,10949
0.16,-0.24,-9.85,-0.02,0.05,-0.01,-41.27,-41.45,26.33,967.19,10987,10990
0.04,-0.16,-9.73,-0.02,0.05,-0.01,-41.36,-41.55,26.12,967.19,11028,11031
0.08,-0.16,-9.85,-0.02,0.05,-0.01,-41.36,-41.55,26.12,967.26,11070,11073
0.16,-0.20,-9.81,-0.02,0.05,-0.01,-41.55,-41.55,26.33,967.28,11110,11114
