-0.31,-6.51,-7.73,0.39,0.02,-0.01,31.18,18.00,36.53,936.72,5586,5589
-0.27,-6.47,-7.26,0.37,0.07,-0.03,31.18,18.00,36.53,936.69,5628,5631
-0.39,-6.39,-7.18,0.35,0.02,-0.03,30.73,18.55,35.71,936.68,5669,5672
-0.27,-6.55,-6.98,0.41,0.05,-0.06,30.82,19.09,35.10,936.68,5710,5713
-0.43,-6.63,-6.86,0.52,-0.09,-0.02,30.82,19.09,35.10,936.73,5751,5754
-0.35,-7.14,-6.75,0.63,-0.06,-0.07,31.27,19.64,33.67,936.74,5792,5795
-0.27,-7.14,-6.32,0.49,-0.09,-0.09,31.18,20.18,32.45,936.69,5834,5837
-0.35,-7.49,-6.71,0.43,0.06,-0.11,31.18,20.18,32.45,936.60,5875,5878
-0.35,-7.45,-6.51,0.33,0.03,-0.05,30.91,20.73,31.33,936.67,5916,5919
-0.12,-7.41,-6.16,0.25,0.02,0.00,30.91,20.73,31.33,936.60,5957,5960
-0.47,-7.61,-6.24,0.30,-0.04,0.01,30.82,21.27,30.51,936.70,5999,6002
-0.27,-7.61,-5.92,0.28,0.01,-0.01,30.91,21.18,29.80,936.68,6040,6043
-0.35,-7.77,-6.28,0.28,0.04,-0.04,30.91,21.18,29.80,936.75,6081,6084
-0.43,-7.57,-5.92,0.37,0.02,-0.03,31.00,21.64,29.18,936.71,6122,6125
-0.43,-7.81,-5.92,0.35,0.05,-0.02,31.00,21.64,29.18,936.70,6163,6167
-0.20,-7.85,-5.41,0.38,0.13,-0.08,31.18,21.73,28.27,936.74,6204,6208
-0.35,-8.08,-5.77,0.40,-0.01,0.03,31.00,22.18,27.35,936.65,6245,6249
-0.27,-8.28,-5.69,0.47,-0.04,0.03,31.00,22.18,27.35,936.68,6286,6289
-0.59,-8.36,-5.14,0.46,-0.04,0.04,31.18,22.45,26.12,936.69,6327,6330
-0.20,-8.43,-4.98,0.38,0.01,0.01,31.27,22.45,24.90,936.68,6369,6372
-0.55,-8.36,-4.71,0.42,-0.02,-0.04,31.27,22.45,24.90,936.71,6410,6413
-0.67,-8.43,-4.90,0.33,0.11,-0.01,31.00,22.55,23.88,936.68,6451,6454
-0.35,-8.43,-4.63,0.34,0.14,0.01,31.00,22.55,23.88,936.63,6492,6495
-0.24,-9.18,-4.67,0.47,0.12,-0.01,31.27,22.55,23.06,936.80,6533,6536
-0.35,-8.75,-4.39,0.45,0.11,-0.01,31.18,22.73,22.35,936.73,6575,6578
-0.47,-8.87,-4.08,0.32,0.13,-0.03,31.18,22.73,22.35,936.77,6616,6619
-0.55,-9.22,-4.39,0.53,-0.03,0.09,31.09,22.55,21.33,936.66,6657,6660
-0.16,-8.87,-3.80,0.34,0.04,0.03,31.09,22.55,21.33,936.66,6698,6701
-0.43,-9.14,-3.33,0.59,-0.11,0.12,31.27,22.73,20.41,936.67,6739,6743
-0.20,-8.90,-3.57,0.43,0.06,-0.09,31.45,22.27,19.08,936.70,6781,6784
-0.51,-9.18,-3.18,0.39,0.03,-0.07,31.45,22.27,19.08,936.58,6822,6825
-0.24,-8.87,-2.79,0.12,0.17,-0.15,31.09,22.91,17.96,936.74,6863,6866
-0.43,-8.98,-2.90,0.39,0.07,-0.04,31.18,22.73,17.55,936.67,6904,6907
-0.98,-7.88,-2.55,0.45,-0.04,0.02,31.18,22.73,17.55,936.63,6946,6949
-0.47,-9.14,-2.51,0.62,-0.09,0.00,31.27,22.64,16.02,936.65,6987,6990
-0.55,-9.57,-2.75,0.74,-0.17,0.05,31.27,22.64,16.02,936.59,7028,7031
-0.39,-9.41,-1.88,0.74,-0.24,0.03,31.64,22.18,14.08,936.63,7069,7072
-1.57,-8.94,-1.22,0.57,-0.15,0.14,31.73,21.73,11.84,936.60,7110,7113
-0.71,-10.04,-1.73,0.92,-0.19,0.25,31.73,21.73,11.84,936.80,7152,7155
-1.06,-9.61,-0.75,0.63,-0.15,0.24,32.09,20.91,9.59,936.60,7193,7196
-0.59,-9.85,-0.98,0.48,-0.04,0.15,32.09,20.91,9.59,936.69,7234,7237
-0.75,-9.77,-0.51,0.33,0.20,-0.06,32.18,20.09,8.06,936.65,7275,7278
-0.71,-10.04,-0.71,0.51,0.12,-0.11,32.27,19.91,7.65,936.68,7316,7320
-0.86,-9.89,-0.31,0.51,0.11,-0.06,32.27,19.91,7.65,936.64,7358,7361
-0.78,-9.77,-0.04,0.59,0.08,-0.01,32.09,19.73,6.22,936.67,7398,7402
-0.82,-9.49,0.39,0.49,0.12,-0.01,32.45,19.27,5.10,936.70,7439,7443
-0.78,-9.77,0.71,0.60,0.08,0.01,32.45,19.27,5.10,936.71,7480,7483
-0.67,-9.65,0.75,0.80,0.09,0.03,32.45,18.45,3.67,936.78,7521,7524
-0.75,-9.85,1.06,0.61,0.15,-0.00,32.45,18.45,3.67,936.70,7562,7565
-0.86,-9.69,1.14,0.55,0.08,-0.01,32.82,17.82,2.86,936.60,7604,7607
-0.59,-9.81,1.53,0.92,0.10,0.12,32.82,16.82,1.33,936.73,7645,7648
-0.98,-9.65,1.88,0.93,-0.00,0.11,32.82,16.82,1.33,936.72,7686,7689
-0.47,-9.10,2.12,0.79,-0.00,0.22,33.18,15.45,-0.51,936.72,7727,7730
-0.67,-10.43,3.30,0.92,0.03,0.13,33.18,15.45,-0.51,936.71,7768,7771
-0.59,-9.77,3.14,0.94,-0.08,0.14,33.64,13.64,-2.35,936.58,7810,7813
-0.86,-9.61,3.22,0.69,-0.05,0.08,33.64,12.45,-3.67,936.70,7851,7854
-1.06,-8.75,3.69,0.59,-0.02,0.03,33.64,12.45,-3.67,936.67,7892,7895
-0.47,-9.30,4.08,0.47,0.03,-0.10,33.55,11.18,-5.10,936.78,7933,7936
-0.67,-8.79,3.92,0.51,0.01,-0.12,33.55,11.27,-5.82,936.60,7974,7977
-1.41,-9.85,4.43,0.26,0.04,-0.48,33.27,11.27,-5.82,936.74,8015,8018
-1.33,-8.47,4.35,0.41,-0.15,-0.17,32.91,10.82,-6.73,936.75,8057,8060
-0.82,-9.02,4.12,0.50,-0.21,0.20,32.91,10.82,-6.73,936.67,8098,8101
-0.67,-8.90,4.39,0.55,-0.09,0.20,32.82,9.45,-7.76,936.76,8139,8142
-0.59,-8.67,4.82,0.54,0.01,0.06,32.64,8.27,-8.67,936.69,8180,8183
-0.78,-8.43,4.94,0.64,-0.01,0.07,32.64,8.27,-8.67,936.67,8221,8224
-0.78,-8.24,5.18,0.58,0.10,0.13,33.00,6.91,-9.59,936.70,8262,8265
-1.14,-8.55,4.90,0.44,0.16,0.07,33.00,6.91,-9.59,936.66,8303,8306
-1.22,-8.16,5.69,0.18,0.17,-0.01,33.09,5.82,-10.00,936.67,8345,8348
-1.10,-7.85,5.10,0.21,0.10,-0.01,33.36,5.45,-10.00,936.70,8386,8389
-1.06,-8.04,5.53,0.46,0.05,0.11,33.36,5.45,-10.00,936.71,8427,8430
-1.22,-8.04,5.57,0.66,0.07,0.05,33.82,4.45,-10.31,936.82,8468,8471
-0.98,-7.92,5.96,0.67,0.04,-0.04,33.82,4.45,-10.31,936.64,8508,8512
-1.18,-7.49,6.39,0.56,0.03,-0.13,33.82,3.09,-11.33,936.60,8549,8553
-0.75,-7.06,6.32,0.68,-0.14,-0.03,33.45,1.64,-12.45,936.68,8591,8595
-0.71,-7.18,6.71,0.54,-0.16,-0.22,33.45,1.64,-12.45,936.77,8632,8635
-0.71,-7.65,7.61,0.58,-0.26,-0.12,33.27,0.91,-13.27,936.68,8673,8676
-1.29,-7.34,7.30,0.68,-0.18,-0.00,32.45,-0.55,-14.29,936.63,8714,8717
-0.71,-6.71,7.34,0.72,0.01,0.07,32.45,-0.55,-14.29,936.68,8755,8758
-0.78,-6.43,7.14,0.52,-0.09,0.09,32.36,-2.09,-15.10,936.78,8796,8799
-0.63,-6.32,7.57,0.48,0.02,0.05,32.36,-2.09,-15.10,936.63,8838,8841
-0.75,-5.96,7.53,0.47,0.05,0.04,32.09,-3.36,-15.51,936.67,8879,8882
-0.71,-5.92,8.00,0.53,0.03,-0.03,32.27,-4.82,-15.82,936.64,8920,8923
-0.86,-5.73,7.92,0.54,-0.02,0.03,32.27,-4.82,-15.82,936.64,8961,8964
-0.63,-6.04,8.36,0.61,-0.00,0.11,32.18,-5.82,-16.12,936.55,9002,9005
-0.71,-5.18,8.08,0.48,0.06,0.04,32.18,-5.82,-16.12,936.67,9044,9047
-1.73,-3.73,9.49,0.73,-0.07,-0.02,32.09,-7.64,-16.33,936.72,9085,9088
-0.47,-5.37,8.12,0.78,-0.07,-0.02,31.82,-9.64,-16.94,936.76,9126,9129
-0.71,-4.51,9.22,0.67,0.05,-0.06,31.82,-9.64,-16.94,936.71,9167,9170
-0.90,-4.31,8.90,0.22,-0.03,-0.01,32.09,-11.00,-16.84,936.67,9208,9211
-0.94,-3.33,8.55,0.29,-0.03,0.07,32.27,-12.00,-17.24,936.67,9249,9252
-0.55,-4.28,9.06,0.55,-0.05,0.09,32.27,-12.00,-17.24,936.72,9291,9294
-0.75,-3.92,9.38,0.63,0.01,0.03,31.64,-13.55,-17.35,936.69,9332,9335
-0.78,-3.69,9.38,0.49,0.02,0.08,31.64,-13.55,-17.35,936.64,9373,9376
-0.63,-3.69,9.38,0.25,0.03,0.09,31.73,-14.55,-17.14,936.74,9414,9417
-0.55,-3.41,9.14,0.31,0.05,0.03,31.64,-15.64,-17.24,936.80,9455,9459
-0.75,-3.26,9.26,0.43,-0.00,-0.07,31.64,-15.64,-17.24,936.70,9497,9500
-0.51,-2.75,9.02,0.43,-0.05,-0.03,31.55,-16.55,-17.04,936.70,9538,9541
-0.71,-3.10,9.73,0.50,-0.01,-0.06,31.55,-16.55,-17.04,936.73,9579,9582
-0.51,-2.82,9.65,0.43,0.05,-0.04,31.18,-17.45,-17.14,936.76,9620,9623
-0.47,-2.47,9.38,0.41,-0.03,-0.03,31.27,-18.55,-17.35,936.74,9662,9665
